,agentura,období,vyberte stranu,vážený průměr,party_average,size,model,agentura1
9239,STEM,týd 07/19,TOP 09,0.03935905103072078,TOP 09,1,3.9,vážený model
9240,CVVM,týd 08/19,TOP 09,0.03931356554526349,TOP 09,1,3.9,vážený model
9241,Data Collect,týd 08/19,TOP 09,0.03931356554526349,TOP 09,1,3.9,vážený model
9242,Ipsos,týd 08/19,TOP 09,0.03931356554526349,TOP 09,1,3.9,vážený model
9243,Kantar,týd 08/19,TOP 09,0.03931356554526349,TOP 09,1,3.9,vážený model
9244,Median,týd 08/19,TOP 09,0.03931356554526349,TOP 09,1,3.9,vážený model
9245,STEM,týd 08/19,TOP 09,0.03931356554526349,TOP 09,1,3.9,vážený model
9246,CVVM,týd 09/19,TOP 09,0.03924998055948429,TOP 09,1,3.9,vážený model
9247,Data Collect,týd 09/19,TOP 09,0.03924998055948429,TOP 09,1,3.9,vážený model
9248,Ipsos,týd 09/19,TOP 09,0.03924998055948429,TOP 09,1,3.9,vážený model
9249,Kantar,týd 09/19,TOP 09,0.03924998055948429,TOP 09,1,3.9,vážený model
9250,Median,týd 09/19,TOP 09,0.03924998055948429,TOP 09,1,3.9,vážený model
9251,STEM,týd 09/19,TOP 09,0.03924998055948429,TOP 09,1,3.9,vážený model
9252,CVVM,týd 10/19,TOP 09,0.039187177105092105,TOP 09,1,3.9,vážený model
9253,Data Collect,týd 10/19,TOP 09,0.039187177105092105,TOP 09,1,3.9,vážený model
9254,Ipsos,týd 10/19,TOP 09,0.039187177105092105,TOP 09,1,3.9,vážený model
9255,Kantar,týd 10/19,TOP 09,0.039187177105092105,TOP 09,1,3.9,vážený model
9256,Median,týd 10/19,TOP 09,0.039187177105092105,TOP 09,1,3.9,vážený model
9257,STEM,týd 10/19,TOP 09,0.039187177105092105,TOP 09,1,3.9,vážený model
9258,CVVM,týd 11/19,TOP 09,0.0390799379573456,TOP 09,1,3.9,vážený model
9259,Data Collect,týd 11/19,TOP 09,0.0390799379573456,TOP 09,1,3.9,vážený model
9260,Ipsos,týd 11/19,TOP 09,0.0390799379573456,TOP 09,1,3.9,vážený model
9261,Kantar,týd 11/19,TOP 09,0.0390799379573456,TOP 09,1,3.9,vážený model
9262,Median,týd 11/19,TOP 09,0.0390799379573456,TOP 09,1,3.9,vážený model
9263,STEM,týd 11/19,TOP 09,0.0390799379573456,TOP 09,1,3.9,vážený model
9264,CVVM,týd 12/19,TOP 09,0.03895795940456301,TOP 09,1,3.9,vážený model
9265,Data Collect,týd 12/19,TOP 09,0.03895795940456301,TOP 09,1,3.9,vážený model
9266,Ipsos,týd 12/19,TOP 09,0.03895795940456301,TOP 09,1,3.9,vážený model
9267,Kantar,týd 12/19,TOP 09,0.03895795940456301,TOP 09,1,3.9,vážený model
9268,Median,týd 12/19,TOP 09,0.03895795940456301,TOP 09,1,3.9,vážený model
9269,STEM,týd 12/19,TOP 09,0.03895795940456301,TOP 09,1,3.9,vážený model
9270,CVVM,týd 13/19,TOP 09,0.03882798759565057,TOP 09,1,3.9,vážený model
9271,Data Collect,týd 13/19,TOP 09,0.03882798759565057,TOP 09,1,3.9,vážený model
9272,Ipsos,týd 13/19,TOP 09,0.03882798759565057,TOP 09,1,3.9,vážený model
9273,Kantar,týd 13/19,TOP 09,0.03882798759565057,TOP 09,1,3.9,vážený model
9274,Median,týd 13/19,TOP 09,0.03882798759565057,TOP 09,1,3.9,vážený model
9275,STEM,týd 13/19,TOP 09,0.03882798759565057,TOP 09,1,3.9,vážený model
9276,CVVM,týd 14/19,TOP 09,0.038674224557367465,TOP 09,1,3.9,vážený model
9277,Data Collect,týd 14/19,TOP 09,0.038674224557367465,TOP 09,1,3.9,vážený model
9278,Ipsos,týd 14/19,TOP 09,0.038674224557367465,TOP 09,1,3.9,vážený model
9279,Kantar,týd 14/19,TOP 09,0.038674224557367465,TOP 09,1,3.9,vážený model
9280,Median,týd 14/19,TOP 09,0.038674224557367465,TOP 09,1,3.9,vážený model
9281,STEM,týd 14/19,TOP 09,0.038674224557367465,TOP 09,1,3.9,vážený model
9282,CVVM,týd 15/19,TOP 09,0.038799396622778475,TOP 09,1,3.9,vážený model
9283,Data Collect,týd 15/19,TOP 09,0.038799396622778475,TOP 09,1,3.9,vážený model
9284,Ipsos,týd 15/19,TOP 09,0.038799396622778475,TOP 09,1,3.9,vážený model
9285,Kantar,týd 15/19,TOP 09,0.038799396622778475,TOP 09,1,3.9,vážený model
9286,Median,týd 15/19,TOP 09,0.038799396622778475,TOP 09,1,3.9,vážený model
9287,STEM,týd 15/19,TOP 09,0.038799396622778475,TOP 09,1,3.9,vážený model
9288,CVVM,týd 16/19,TOP 09,0.03896837997246422,TOP 09,1,3.9,vážený model
9289,Data Collect,týd 16/19,TOP 09,0.03896837997246422,TOP 09,1,3.9,vážený model
9290,Ipsos,týd 16/19,TOP 09,0.03896837997246422,TOP 09,1,3.9,vážený model
9291,Kantar,týd 16/19,TOP 09,0.03896837997246422,TOP 09,1,3.9,vážený model
9292,Median,týd 16/19,TOP 09,0.03896837997246422,TOP 09,1,3.9,vážený model
9293,STEM,týd 16/19,TOP 09,0.03896837997246422,TOP 09,1,3.9,vážený model
9294,CVVM,týd 17/19,TOP 09,0.03913069906475709,TOP 09,1,3.9,vážený model
9295,Data Collect,týd 17/19,TOP 09,0.03913069906475709,TOP 09,1,3.9,vážený model
9296,Ipsos,týd 17/19,TOP 09,0.03913069906475709,TOP 09,1,3.9,vážený model
9297,Kantar,týd 17/19,TOP 09,0.03913069906475709,TOP 09,1,3.9,vážený model
9298,Median,týd 17/19,TOP 09,0.03913069906475709,TOP 09,1,3.9,vážený model
9299,STEM,týd 17/19,TOP 09,0.03913069906475709,TOP 09,1,3.9,vážený model
9300,CVVM,týd 18/19,TOP 09,0.03928105335357048,TOP 09,1,3.9,vážený model
9301,Data Collect,týd 18/19,TOP 09,0.03928105335357048,TOP 09,1,3.9,vážený model
9302,Ipsos,týd 18/19,TOP 09,0.03928105335357048,TOP 09,1,3.9,vážený model
9303,Kantar,týd 18/19,TOP 09,0.03928105335357048,TOP 09,1,3.9,vážený model
9304,Median,týd 18/19,TOP 09,0.03928105335357048,TOP 09,1,3.9,vážený model
9305,STEM,týd 18/19,TOP 09,0.03928105335357048,TOP 09,1,3.9,vážený model
9306,CVVM,týd 19/19,TOP 09,0.03943227171867019,TOP 09,1,3.9,vážený model
9307,Data Collect,týd 19/19,TOP 09,0.03943227171867019,TOP 09,1,3.9,vážený model
9308,Ipsos,týd 19/19,TOP 09,0.03943227171867019,TOP 09,1,3.9,vážený model
9309,Kantar,týd 19/19,TOP 09,0.03943227171867019,TOP 09,1,3.9,vážený model
9310,Median,týd 19/19,TOP 09,0.03943227171867019,TOP 09,1,3.9,vážený model
9311,STEM,týd 19/19,TOP 09,0.03943227171867019,TOP 09,1,3.9,vážený model
9312,CVVM,týd 20/19,TOP 09,0.039732631261889854,TOP 09,1,4.0,vážený model
9313,Data Collect,týd 20/19,TOP 09,0.039732631261889854,TOP 09,1,4.0,vážený model
9314,Ipsos,týd 20/19,TOP 09,0.039732631261889854,TOP 09,1,4.0,vážený model
9315,Kantar,týd 20/19,TOP 09,0.039732631261889854,TOP 09,1,4.0,vážený model
9316,Median,týd 20/19,TOP 09,0.039732631261889854,TOP 09,1,4.0,vážený model
9317,STEM,týd 20/19,TOP 09,0.039732631261889854,TOP 09,1,4.0,vážený model
9318,CVVM,týd 21/19,TOP 09,0.04004827178140694,TOP 09,1,4.0,vážený model
9319,Data Collect,týd 21/19,TOP 09,0.04004827178140694,TOP 09,1,4.0,vážený model
9320,Ipsos,týd 21/19,TOP 09,0.04004827178140694,TOP 09,1,4.0,vážený model
9321,Kantar,týd 21/19,TOP 09,0.04004827178140694,TOP 09,1,4.0,vážený model
9322,Median,týd 21/19,TOP 09,0.04004827178140694,TOP 09,1,4.0,vážený model
9323,STEM,týd 21/19,TOP 09,0.04004827178140694,TOP 09,1,4.0,vážený model
9324,CVVM,týd 22/19,TOP 09,0.04038008715521595,TOP 09,1,4.0,vážený model
9325,Data Collect,týd 22/19,TOP 09,0.04038008715521595,TOP 09,1,4.0,vážený model
9326,Ipsos,týd 22/19,TOP 09,0.04038008715521595,TOP 09,1,4.0,vážený model
9327,Kantar,týd 22/19,TOP 09,0.04038008715521595,TOP 09,1,4.0,vážený model
9328,Median,týd 22/19,TOP 09,0.04038008715521595,TOP 09,1,4.0,vážený model
9329,STEM,týd 22/19,TOP 09,0.04038008715521595,TOP 09,1,4.0,vážený model
9330,CVVM,týd 23/19,TOP 09,0.040719157738136995,TOP 09,1,4.1,vážený model
9331,Data Collect,týd 23/19,TOP 09,0.040719157738136995,TOP 09,1,4.1,vážený model
9332,Ipsos,týd 23/19,TOP 09,0.040719157738136995,TOP 09,1,4.1,vážený model
9333,Kantar,týd 23/19,TOP 09,0.040719157738136995,TOP 09,1,4.1,vážený model
9334,Median,týd 23/19,TOP 09,0.040719157738136995,TOP 09,1,4.1,vážený model
9335,STEM,týd 23/19,TOP 09,0.040719157738136995,TOP 09,1,4.1,vážený model
9336,CVVM,týd 24/19,TOP 09,0.04110842939950633,TOP 09,1,4.1,vážený model
9337,Data Collect,týd 24/19,TOP 09,0.04110842939950633,TOP 09,1,4.1,vážený model
9338,Ipsos,týd 24/19,TOP 09,0.04110842939950633,TOP 09,1,4.1,vážený model
9339,Kantar,týd 24/19,TOP 09,0.04110842939950633,TOP 09,1,4.1,vážený model
9340,Median,týd 24/19,TOP 09,0.04110842939950633,TOP 09,1,4.1,vážený model
9341,STEM,týd 24/19,TOP 09,0.04110842939950633,TOP 09,1,4.1,vážený model
9342,CVVM,týd 25/19,TOP 09,0.041754883011674224,TOP 09,1,4.2,vážený model
9343,Data Collect,týd 25/19,TOP 09,0.041754883011674224,TOP 09,1,4.2,vážený model
9344,Ipsos,týd 25/19,TOP 09,0.041754883011674224,TOP 09,1,4.2,vážený model
9345,Kantar,týd 25/19,TOP 09,0.041754883011674224,TOP 09,1,4.2,vážený model
9346,Median,týd 25/19,TOP 09,0.041754883011674224,TOP 09,1,4.2,vážený model
9347,STEM,týd 25/19,TOP 09,0.041754883011674224,TOP 09,1,4.2,vážený model
9348,CVVM,týd 26/19,TOP 09,0.04225979066901551,TOP 09,1,4.2,vážený model
9349,Data Collect,týd 26/19,TOP 09,0.04225979066901551,TOP 09,1,4.2,vážený model
9350,Ipsos,týd 26/19,TOP 09,0.04225979066901551,TOP 09,1,4.2,vážený model
9351,Kantar,týd 26/19,TOP 09,0.04225979066901551,TOP 09,1,4.2,vážený model
9352,Median,týd 26/19,TOP 09,0.04225979066901551,TOP 09,1,4.2,vážený model
9353,STEM,týd 26/19,TOP 09,0.04225979066901551,TOP 09,1,4.2,vážený model
9354,CVVM,týd 27/19,TOP 09,0.042842291267370824,TOP 09,1,4.3,vážený model
9355,Data Collect,týd 27/19,TOP 09,0.042842291267370824,TOP 09,1,4.3,vážený model
9356,Ipsos,týd 27/19,TOP 09,0.042842291267370824,TOP 09,1,4.3,vážený model
9357,Kantar,týd 27/19,TOP 09,0.042842291267370824,TOP 09,1,4.3,vážený model
9358,Median,týd 27/19,TOP 09,0.042842291267370824,TOP 09,1,4.3,vážený model
9359,STEM,týd 27/19,TOP 09,0.042842291267370824,TOP 09,1,4.3,vážený model
9360,CVVM,týd 28/19,TOP 09,0.043475360060443245,TOP 09,1,4.3,vážený model
9361,Data Collect,týd 28/19,TOP 09,0.043475360060443245,TOP 09,1,4.3,vážený model
9362,Ipsos,týd 28/19,TOP 09,0.043475360060443245,TOP 09,1,4.3,vážený model
9363,Kantar,týd 28/19,TOP 09,0.043475360060443245,TOP 09,1,4.3,vážený model
9364,Median,týd 28/19,TOP 09,0.043475360060443245,TOP 09,1,4.3,vážený model
9365,STEM,týd 28/19,TOP 09,0.043475360060443245,TOP 09,1,4.3,vážený model
9366,CVVM,týd 29/19,TOP 09,0.04410100554564918,TOP 09,1,4.4,vážený model
9367,Data Collect,týd 29/19,TOP 09,0.04410100554564918,TOP 09,1,4.4,vážený model
9368,Ipsos,týd 29/19,TOP 09,0.04410100554564918,TOP 09,1,4.4,vážený model
9369,Kantar,týd 29/19,TOP 09,0.04410100554564918,TOP 09,1,4.4,vážený model
9370,Median,týd 29/19,TOP 09,0.04410100554564918,TOP 09,1,4.4,vážený model
9371,STEM,týd 29/19,TOP 09,0.04410100554564918,TOP 09,1,4.4,vážený model
9372,CVVM,týd 30/19,TOP 09,0.044753441852614505,TOP 09,1,4.5,vážený model
9373,Data Collect,týd 30/19,TOP 09,0.044753441852614505,TOP 09,1,4.5,vážený model
9374,Ipsos,týd 30/19,TOP 09,0.044753441852614505,TOP 09,1,4.5,vážený model
9375,Kantar,týd 30/19,TOP 09,0.044753441852614505,TOP 09,1,4.5,vážený model
9376,Median,týd 30/19,TOP 09,0.044753441852614505,TOP 09,1,4.5,vážený model
9377,STEM,týd 30/19,TOP 09,0.044753441852614505,TOP 09,1,4.5,vážený model
9378,CVVM,týd 31/19,TOP 09,0.04542066570066414,TOP 09,1,4.5,vážený model
9379,Data Collect,týd 31/19,TOP 09,0.04542066570066414,TOP 09,1,4.5,vážený model
9380,Ipsos,týd 31/19,TOP 09,0.04542066570066414,TOP 09,1,4.5,vážený model
9381,Kantar,týd 31/19,TOP 09,0.04542066570066414,TOP 09,1,4.5,vážený model
9382,Median,týd 31/19,TOP 09,0.04542066570066414,TOP 09,1,4.5,vážený model
9383,STEM,týd 31/19,TOP 09,0.04542066570066414,TOP 09,1,4.5,vážený model
9384,CVVM,týd 32/19,TOP 09,0.046068599739659266,TOP 09,1,4.6,vážený model
9385,Data Collect,týd 32/19,TOP 09,0.046068599739659266,TOP 09,1,4.6,vážený model
9386,Ipsos,týd 32/19,TOP 09,0.046068599739659266,TOP 09,1,4.6,vážený model
9387,Kantar,týd 32/19,TOP 09,0.046068599739659266,TOP 09,1,4.6,vážený model
9388,Median,týd 32/19,TOP 09,0.046068599739659266,TOP 09,1,4.6,vážený model
9389,STEM,týd 32/19,TOP 09,0.046068599739659266,TOP 09,1,4.6,vážený model
9390,CVVM,týd 33/19,TOP 09,0.046453629030835365,TOP 09,1,4.6,vážený model
9391,Data Collect,týd 33/19,TOP 09,0.046453629030835365,TOP 09,1,4.6,vážený model
9392,Ipsos,týd 33/19,TOP 09,0.046453629030835365,TOP 09,1,4.6,vážený model
9393,Kantar,týd 33/19,TOP 09,0.046453629030835365,TOP 09,1,4.6,vážený model
9394,Median,týd 33/19,TOP 09,0.046453629030835365,TOP 09,1,4.6,vážený model
9395,STEM,týd 33/19,TOP 09,0.046453629030835365,TOP 09,1,4.6,vážený model
9396,CVVM,týd 34/19,TOP 09,0.046678452937706234,TOP 09,1,4.7,vážený model
9397,Data Collect,týd 34/19,TOP 09,0.046678452937706234,TOP 09,1,4.7,vážený model
9398,Ipsos,týd 34/19,TOP 09,0.046678452937706234,TOP 09,1,4.7,vážený model
9399,Kantar,týd 34/19,TOP 09,0.046678452937706234,TOP 09,1,4.7,vážený model
9400,Median,týd 34/19,TOP 09,0.046678452937706234,TOP 09,1,4.7,vážený model
9401,STEM,týd 34/19,TOP 09,0.046678452937706234,TOP 09,1,4.7,vážený model
9402,CVVM,týd 35/19,TOP 09,0.04694733577946934,TOP 09,1,4.7,vážený model
9403,Data Collect,týd 35/19,TOP 09,0.04694733577946934,TOP 09,1,4.7,vážený model
9404,Ipsos,týd 35/19,TOP 09,0.04694733577946934,TOP 09,1,4.7,vážený model
9405,Kantar,týd 35/19,TOP 09,0.04694733577946934,TOP 09,1,4.7,vážený model
9406,Median,týd 35/19,TOP 09,0.04694733577946934,TOP 09,1,4.7,vážený model
9407,STEM,týd 35/19,TOP 09,0.04694733577946934,TOP 09,1,4.7,vážený model
9408,CVVM,týd 36/19,TOP 09,0.047201775916073226,TOP 09,1,4.7,vážený model
9409,Data Collect,týd 36/19,TOP 09,0.047201775916073226,TOP 09,1,4.7,vážený model
9410,Ipsos,týd 36/19,TOP 09,0.047201775916073226,TOP 09,1,4.7,vážený model
9411,Kantar,týd 36/19,TOP 09,0.047201775916073226,TOP 09,1,4.7,vážený model
9412,Median,týd 36/19,TOP 09,0.047201775916073226,TOP 09,1,4.7,vážený model
9413,STEM,týd 36/19,TOP 09,0.047201775916073226,TOP 09,1,4.7,vážený model
9414,CVVM,týd 37/19,TOP 09,0.04743111979035861,TOP 09,1,4.7,vážený model
9415,Data Collect,týd 37/19,TOP 09,0.04743111979035861,TOP 09,1,4.7,vážený model
9416,Ipsos,týd 37/19,TOP 09,0.04743111979035861,TOP 09,1,4.7,vážený model
9417,Kantar,týd 37/19,TOP 09,0.04743111979035861,TOP 09,1,4.7,vážený model
9418,Median,týd 37/19,TOP 09,0.04743111979035861,TOP 09,1,4.7,vážený model
9419,STEM,týd 37/19,TOP 09,0.04743111979035861,TOP 09,1,4.7,vážený model
9420,CVVM,týd 38/19,TOP 09,0.0476797074465151,TOP 09,1,4.8,vážený model
9421,Data Collect,týd 38/19,TOP 09,0.0476797074465151,TOP 09,1,4.8,vážený model
9422,Ipsos,týd 38/19,TOP 09,0.0476797074465151,TOP 09,1,4.8,vážený model
9423,Kantar,týd 38/19,TOP 09,0.0476797074465151,TOP 09,1,4.8,vážený model
9424,Median,týd 38/19,TOP 09,0.0476797074465151,TOP 09,1,4.8,vážený model
9425,STEM,týd 38/19,TOP 09,0.0476797074465151,TOP 09,1,4.8,vážený model
9426,CVVM,týd 39/19,TOP 09,0.04786610701425258,TOP 09,1,4.8,vážený model
9427,Data Collect,týd 39/19,TOP 09,0.04786610701425258,TOP 09,1,4.8,vážený model
9428,Ipsos,týd 39/19,TOP 09,0.04786610701425258,TOP 09,1,4.8,vážený model
9429,Kantar,týd 39/19,TOP 09,0.04786610701425258,TOP 09,1,4.8,vážený model
9430,Median,týd 39/19,TOP 09,0.04786610701425258,TOP 09,1,4.8,vážený model
9431,STEM,týd 39/19,TOP 09,0.04786610701425258,TOP 09,1,4.8,vážený model
9432,CVVM,týd 40/19,TOP 09,0.04797615313999309,TOP 09,1,4.8,vážený model
9433,Data Collect,týd 40/19,TOP 09,0.04797615313999309,TOP 09,1,4.8,vážený model
9434,Ipsos,týd 40/19,TOP 09,0.04797615313999309,TOP 09,1,4.8,vážený model
9435,Kantar,týd 40/19,TOP 09,0.04797615313999309,TOP 09,1,4.8,vážený model
9436,Median,týd 40/19,TOP 09,0.04797615313999309,TOP 09,1,4.8,vážený model
9437,STEM,týd 40/19,TOP 09,0.04797615313999309,TOP 09,1,4.8,vážený model
9438,CVVM,týd 41/19,TOP 09,0.04807860591240388,TOP 09,1,4.8,vážený model
9439,Data Collect,týd 41/19,TOP 09,0.04807860591240388,TOP 09,1,4.8,vážený model
9440,Ipsos,týd 41/19,TOP 09,0.04807860591240388,TOP 09,1,4.8,vážený model
9441,Kantar,týd 41/19,TOP 09,0.04807860591240388,TOP 09,1,4.8,vážený model
9442,Median,týd 41/19,TOP 09,0.04807860591240388,TOP 09,1,4.8,vážený model
9443,STEM,týd 41/19,TOP 09,0.04807860591240388,TOP 09,1,4.8,vážený model
9444,CVVM,týd 42/19,TOP 09,0.048195528939507355,TOP 09,1,4.8,vážený model
9445,Data Collect,týd 42/19,TOP 09,0.048195528939507355,TOP 09,1,4.8,vážený model
9446,Ipsos,týd 42/19,TOP 09,0.048195528939507355,TOP 09,1,4.8,vážený model
9447,Kantar,týd 42/19,TOP 09,0.048195528939507355,TOP 09,1,4.8,vážený model
9448,Median,týd 42/19,TOP 09,0.048195528939507355,TOP 09,1,4.8,vážený model
9449,STEM,týd 42/19,TOP 09,0.048195528939507355,TOP 09,1,4.8,vážený model
9450,CVVM,týd 43/19,TOP 09,0.04816837935896833,TOP 09,1,4.8,vážený model
9451,Data Collect,týd 43/19,TOP 09,0.04816837935896833,TOP 09,1,4.8,vážený model
9452,Ipsos,týd 43/19,TOP 09,0.04816837935896833,TOP 09,1,4.8,vážený model
9453,Kantar,týd 43/19,TOP 09,0.04816837935896833,TOP 09,1,4.8,vážený model
9454,Median,týd 43/19,TOP 09,0.04816837935896833,TOP 09,1,4.8,vážený model
9455,STEM,týd 43/19,TOP 09,0.04816837935896833,TOP 09,1,4.8,vážený model
9456,CVVM,týd 44/19,TOP 09,0.04787147110381418,TOP 09,1,4.8,vážený model
9457,Data Collect,týd 44/19,TOP 09,0.04787147110381418,TOP 09,1,4.8,vážený model
9458,Ipsos,týd 44/19,TOP 09,0.04787147110381418,TOP 09,1,4.8,vážený model
9459,Kantar,týd 44/19,TOP 09,0.04787147110381418,TOP 09,1,4.8,vážený model
9460,Median,týd 44/19,TOP 09,0.04787147110381418,TOP 09,1,4.8,vážený model
9461,STEM,týd 44/19,TOP 09,0.04787147110381418,TOP 09,1,4.8,vážený model
9462,CVVM,týd 45/19,TOP 09,0.047575511440516256,TOP 09,1,4.8,vážený model
9463,Data Collect,týd 45/19,TOP 09,0.047575511440516256,TOP 09,1,4.8,vážený model
9464,Ipsos,týd 45/19,TOP 09,0.047575511440516256,TOP 09,1,4.8,vážený model
9465,Kantar,týd 45/19,TOP 09,0.047575511440516256,TOP 09,1,4.8,vážený model
9466,Median,týd 45/19,TOP 09,0.047575511440516256,TOP 09,1,4.8,vážený model
9467,STEM,týd 45/19,TOP 09,0.047575511440516256,TOP 09,1,4.8,vážený model
9468,CVVM,týd 46/19,TOP 09,0.0476473327236137,TOP 09,1,4.8,vážený model
9469,Data Collect,týd 46/19,TOP 09,0.0476473327236137,TOP 09,1,4.8,vážený model
9470,Ipsos,týd 46/19,TOP 09,0.0476473327236137,TOP 09,1,4.8,vážený model
9471,Kantar,týd 46/19,TOP 09,0.0476473327236137,TOP 09,1,4.8,vážený model
9472,Median,týd 46/19,TOP 09,0.0476473327236137,TOP 09,1,4.8,vážený model
9473,STEM,týd 46/19,TOP 09,0.0476473327236137,TOP 09,1,4.8,vážený model
9474,CVVM,týd 47/19,TOP 09,0.04740081169501364,TOP 09,1,4.7,vážený model
9475,Data Collect,týd 47/19,TOP 09,0.04740081169501364,TOP 09,1,4.7,vážený model
9476,Ipsos,týd 47/19,TOP 09,0.04740081169501364,TOP 09,1,4.7,vážený model
9477,Kantar,týd 47/19,TOP 09,0.04740081169501364,TOP 09,1,4.7,vážený model
9478,Median,týd 47/19,TOP 09,0.04740081169501364,TOP 09,1,4.7,vážený model
9479,STEM,týd 47/19,TOP 09,0.04740081169501364,TOP 09,1,4.7,vážený model
9480,CVVM,týd 48/19,TOP 09,0.04737818942406603,TOP 09,1,4.7,vážený model
9481,Data Collect,týd 48/19,TOP 09,0.04737818942406603,TOP 09,1,4.7,vážený model
9482,Ipsos,týd 48/19,TOP 09,0.04737818942406603,TOP 09,1,4.7,vážený model
9483,Kantar,týd 48/19,TOP 09,0.04737818942406603,TOP 09,1,4.7,vážený model
9484,Median,týd 48/19,TOP 09,0.04737818942406603,TOP 09,1,4.7,vážený model
9485,STEM,týd 48/19,TOP 09,0.04737818942406603,TOP 09,1,4.7,vážený model
9486,CVVM,týd 49/19,TOP 09,0.04729828240213938,TOP 09,1,4.7,vážený model
9487,Data Collect,týd 49/19,TOP 09,0.04729828240213938,TOP 09,1,4.7,vážený model
9488,Ipsos,týd 49/19,TOP 09,0.04729828240213938,TOP 09,1,4.7,vážený model
9489,Kantar,týd 49/19,TOP 09,0.04729828240213938,TOP 09,1,4.7,vážený model
9490,Median,týd 49/19,TOP 09,0.04729828240213938,TOP 09,1,4.7,vážený model
9491,STEM,týd 49/19,TOP 09,0.04729828240213938,TOP 09,1,4.7,vážený model
9492,CVVM,týd 50/19,TOP 09,0.04733443567796714,TOP 09,1,4.7,vážený model
9493,Data Collect,týd 50/19,TOP 09,0.04733443567796714,TOP 09,1,4.7,vážený model
9494,Ipsos,týd 50/19,TOP 09,0.04733443567796714,TOP 09,1,4.7,vážený model
9495,Kantar,týd 50/19,TOP 09,0.04733443567796714,TOP 09,1,4.7,vážený model
9496,Median,týd 50/19,TOP 09,0.04733443567796714,TOP 09,1,4.7,vážený model
9497,STEM,týd 50/19,TOP 09,0.04733443567796714,TOP 09,1,4.7,vážený model
9498,CVVM,týd 51/19,TOP 09,0.047374991422877565,TOP 09,1,4.7,vážený model
9499,Data Collect,týd 51/19,TOP 09,0.047374991422877565,TOP 09,1,4.7,vážený model
9500,Ipsos,týd 51/19,TOP 09,0.047374991422877565,TOP 09,1,4.7,vážený model
9501,Kantar,týd 51/19,TOP 09,0.047374991422877565,TOP 09,1,4.7,vážený model
9502,Median,týd 51/19,TOP 09,0.047374991422877565,TOP 09,1,4.7,vážený model
9503,STEM,týd 51/19,TOP 09,0.047374991422877565,TOP 09,1,4.7,vážený model
9504,CVVM,týd 52/19,TOP 09,0.047418368343695935,TOP 09,1,4.7,vážený model
9505,Data Collect,týd 52/19,TOP 09,0.047418368343695935,TOP 09,1,4.7,vážený model
9506,Ipsos,týd 52/19,TOP 09,0.047418368343695935,TOP 09,1,4.7,vážený model
9507,Kantar,týd 52/19,TOP 09,0.047418368343695935,TOP 09,1,4.7,vážený model
9508,Median,týd 52/19,TOP 09,0.047418368343695935,TOP 09,1,4.7,vážený model
9509,STEM,týd 52/19,TOP 09,0.047418368343695935,TOP 09,1,4.7,vážený model
9510,CVVM,týd 01/20,TOP 09,0.04746246065537995,TOP 09,1,4.7,vážený model
9511,Data Collect,týd 01/20,TOP 09,0.04746246065537995,TOP 09,1,4.7,vážený model
9512,Ipsos,týd 01/20,TOP 09,0.04746246065537995,TOP 09,1,4.7,vážený model
9513,Kantar,týd 01/20,TOP 09,0.04746246065537995,TOP 09,1,4.7,vážený model
9514,Median,týd 01/20,TOP 09,0.04746246065537995,TOP 09,1,4.7,vážený model
9515,STEM,týd 01/20,TOP 09,0.04746246065537995,TOP 09,1,4.7,vážený model
9516,CVVM,týd 02/20,TOP 09,0.04750502143519636,TOP 09,1,4.8,vážený model
9517,Data Collect,týd 02/20,TOP 09,0.04750502143519636,TOP 09,1,4.8,vážený model
9518,Ipsos,týd 02/20,TOP 09,0.04750502143519636,TOP 09,1,4.8,vážený model
9519,Kantar,týd 02/20,TOP 09,0.04750502143519636,TOP 09,1,4.8,vážený model
9520,Median,týd 02/20,TOP 09,0.04750502143519636,TOP 09,1,4.8,vážený model
9521,STEM,týd 02/20,TOP 09,0.04750502143519636,TOP 09,1,4.8,vážený model
9522,CVVM,týd 03/20,TOP 09,0.04754410190143907,TOP 09,1,4.8,vážený model
9523,Data Collect,týd 03/20,TOP 09,0.04754410190143907,TOP 09,1,4.8,vážený model
9524,Ipsos,týd 03/20,TOP 09,0.04754410190143907,TOP 09,1,4.8,vážený model
9525,Kantar,týd 03/20,TOP 09,0.04754410190143907,TOP 09,1,4.8,vážený model
9526,Median,týd 03/20,TOP 09,0.04754410190143907,TOP 09,1,4.8,vážený model
9527,STEM,týd 03/20,TOP 09,0.04754410190143907,TOP 09,1,4.8,vážený model
9528,CVVM,týd 04/20,TOP 09,0.04746180961851323,TOP 09,1,4.7,vážený model
9529,Data Collect,týd 04/20,TOP 09,0.04746180961851323,TOP 09,1,4.7,vážený model
9530,Ipsos,týd 04/20,TOP 09,0.04746180961851323,TOP 09,1,4.7,vážený model
9531,Kantar,týd 04/20,TOP 09,0.04746180961851323,TOP 09,1,4.7,vážený model
9532,Median,týd 04/20,TOP 09,0.04746180961851323,TOP 09,1,4.7,vážený model
9533,STEM,týd 04/20,TOP 09,0.04746180961851323,TOP 09,1,4.7,vážený model
9534,CVVM,týd 05/20,TOP 09,0.0472168651975866,TOP 09,1,4.7,vážený model
9535,Data Collect,týd 05/20,TOP 09,0.0472168651975866,TOP 09,1,4.7,vážený model
9536,Ipsos,týd 05/20,TOP 09,0.0472168651975866,TOP 09,1,4.7,vážený model
